PC_Timestamp,NMEA_Sentence
2025-11-12 08:52:32.748,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:32.748,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:32.817,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:32.817,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:32.817,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:33.722,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:33.722,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:33.722,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:33.722,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:33.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:33.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:33.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:33.727,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:33.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:33.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:33.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:33.748,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:33.749,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:33.749,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:33.810,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:33.813,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:33.813,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:34.724,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:34.724,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:34.724,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:34.724,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:34.726,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:34.726,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:34.726,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:34.726,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:34.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:34.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:34.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:34.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:34.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:34.746,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:34.810,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:34.811,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:34.811,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:35.715,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:35.715,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:35.715,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:35.715,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:35.732,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:35.732,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:35.732,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:35.732,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:35.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:35.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:35.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:35.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:35.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:35.746,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:35.834,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:35.834,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:35.834,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:36.720,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:36.720,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:36.720,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:36.720,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:36.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:36.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:36.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:36.728,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:36.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:36.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:36.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:36.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:36.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:36.746,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:36.810,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:36.810,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:36.810,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:37.722,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:37.722,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:37.722,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:37.722,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:37.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:37.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:37.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:37.729,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:37.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:37.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:37.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:37.748,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:37.748,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:37.748,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:37.821,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:37.821,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:37.821,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:38.711,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:38.711,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:38.711,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:38.711,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:38.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:38.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:38.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:38.727,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:38.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:38.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:38.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:38.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:38.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:38.748,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:38.814,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:38.814,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:38.814,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:39.719,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:39.719,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:39.719,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:39.719,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:39.736,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:39.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:39.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:39.737,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:39.747,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:39.747,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:39.748,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:39.748,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:39.748,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:39.748,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:39.826,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:39.826,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:39.826,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:40.725,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:40.725,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:40.725,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:40.725,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:40.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:40.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:40.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:40.737,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:40.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:40.748,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:40.748,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:40.748,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:40.748,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:40.748,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:40.819,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:40.829,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:40.829,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:41.723,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:41.723,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:41.723,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:41.723,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:41.723,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:41.723,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:41.738,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:41.738,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:41.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:41.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:41.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:41.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:41.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:41.746,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:41.822,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:41.822,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:41.822,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:42.716,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:42.716,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:42.716,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:42.716,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:42.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:42.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:42.729,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:42.729,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:42.747,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:42.747,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:42.747,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:42.747,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:42.747,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:42.747,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:42.815,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:42.815,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:42.815,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:43.722,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:43.722,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:43.722,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:43.722,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:43.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:43.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:43.733,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:43.733,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:43.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:43.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:43.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:43.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:43.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:43.746,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:43.810,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:43.810,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:43.810,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:44.713,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:44.713,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:44.713,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:44.726,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:44.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:44.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:44.728,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:44.728,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:44.747,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:44.747,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:44.747,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:44.747,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:44.747,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:44.749,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:44.815,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:44.815,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:44.815,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:45.719,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:45.719,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:45.719,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:45.719,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:45.735,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:45.738,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:45.738,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:45.738,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:45.747,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:45.747,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:45.747,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:45.747,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:45.747,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:45.747,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:45.821,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:45.821,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:45.821,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:46.724,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:46.724,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:46.724,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:46.724,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:46.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:46.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:46.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:46.738,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:46.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:46.747,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:46.747,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:46.749,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:46.749,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:46.749,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:46.820,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:46.820,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:46.820,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:47.723,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:47.723,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:47.723,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:47.723,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:47.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:47.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:47.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:47.727,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:47.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:47.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:47.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:47.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:47.749,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:47.749,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:47.821,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:47.821,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:47.821,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:48.725,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:48.725,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:48.725,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:48.725,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:48.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:48.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:48.737,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:48.737,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:48.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:48.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:48.748,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:48.748,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:48.748,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:48.748,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:48.814,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:48.814,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:48.814,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:49.713,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:49.713,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:49.713,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:49.713,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:49.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:49.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:49.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:49.727,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:49.745,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:49.745,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:49.745,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:49.745,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:49.745,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:49.745,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:49.814,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:49.814,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:49.814,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:50.718,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:50.718,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:50.718,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:50.718,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:50.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:50.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:50.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:50.727,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:50.746,"$GPGSV,1,1,00,8*6D"
2025-11-12 08:52:50.746,"$GLGSV,1,1,00,1*78"
2025-11-12 08:52:50.746,"$GBGSV,1,1,00,1*76"
2025-11-12 08:52:50.746,"$GBGSV,1,1,00,5*72"
2025-11-12 08:52:50.746,"$GAGSV,1,1,00,7*73"
2025-11-12 08:52:50.746,"$GAGSV,1,1,00,1*75"
2025-11-12 08:52:50.812,"$GQGSV,1,1,00,1*65"
2025-11-12 08:52:50.812,"$GQGSV,1,1,00,8*6C"
2025-11-12 08:52:50.812,"$GNTXT,01,01,01,0,000002,0000,0000,0000,190.979,0,0001F7FF01BA0200*2F"
2025-11-12 08:52:51.713,"$GNRMC,,V,,,,,,,,,,N,V*37"
2025-11-12 08:52:51.713,"$GNGGA,,,,,,0,00,99.99,,,,,,*56"
2025-11-12 08:52:51.713,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,1*33"
2025-11-12 08:52:51.713,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,2*30"
2025-11-12 08:52:51.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,4*36"
2025-11-12 08:52:51.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,3*31"
2025-11-12 08:52:51.727,"$GNGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99,5*37"
2025-11-12 08:52:51.727,"$GPGSV,1,1,00,1*64"
2025-11-12 08:52:51.746,"$GPGSV,1,1,00,8*6D"
